"id","player_api_id","player_name","player_fifa_api_id","birthday","height","weight"
5662,37770,"Kasper Schmeichel",163587,"1986-11-05 00:00:00",185.42,168
5669,459493,"Kazuki Nagasawa",221425,"1991-12-16 00:00:00",172.72,150
5674,69675,"Kei Ansu Kamara",176048,"1984-09-01 00:00:00",187.96,165
5675,170599,"Keirrison",187515,"1988-12-03 00:00:00",182.88,176
5676,72656,"Keisuke Honda",186581,"1986-06-13 00:00:00",182.88,168
5677,38711,"Keith Andrews",51366,"1980-09-13 00:00:00",182.88,172
5678,77704,"Keith Fahey",149804,"1983-01-15 00:00:00",177.8,176
5680,23736,"Keith Southern",120297,"1981-04-24 00:00:00",177.8,174
5681,78507,"Keith Treacy",178593,"1988-09-13 00:00:00",182.88,176
5683,156097,"Keko",194174,"1991-12-27 00:00:00",172.72,150
5684,643709,"Kelechi Iheanacho",225719,"1996-10-03 00:00:00",187.96,170
5686,35496,"Kelvin Davis",152469,"1976-09-29 00:00:00",185.42,181
5687,47413,"Kelvin Etuhu",183142,"1988-05-30 00:00:00",180.34,157
5692,26687,"Kemy Agustien",178059,"1986-08-20 00:00:00",177.8,165
5693,26477,"Ken Ilsoe",188580,"1986-12-02 00:00:00",182.88,170
5696,27149,"Ken Reichel",158394,"1986-12-19 00:00:00",185.42,183
5697,469763,"Kenan Karaman",212240,"1994-03-05 00:00:00",187.96,183
5698,467354,"Kenedy",215639,"1996-02-08 00:00:00",182.88,170
5700,26535,"Kennedy Bakircioglu",20699,"1980-11-02 00:00:00",180.34,170
5721,30988,"Kenwyne Jones",158525,"1984-10-05 00:00:00",187.96,187
5722,281936,"Kerim Frei Koyunlu",204247,"1993-11-19 00:00:00",170.18,146
5731,26522,"Kevin Constant",177935,"1987-05-10 00:00:00",185.42,172
5732,23934,"Kevin Davies",11918,"1977-03-26 00:00:00",182.88,176
5733,169200,"Kevin de Bruyne",192985,"1991-06-28 00:00:00",180.34,168
5736,23291,"Kevin Doyle",149667,"1983-09-18 00:00:00",182.88,179
5739,23099,"Kevin Foley",139343,"1984-11-01 00:00:00",182.88,172
5741,26392,"Kevin Gameiro",176600,"1987-05-09 00:00:00",172.72,154
5742,215405,"Kevin Garcia",198020,"1989-09-08 00:00:00",175.26,165
5747,94652,"Kevin Grosskreutz",188352,"1988-07-19 00:00:00",185.42,170
5752,185175,"Kevin Kampl",195365,"1990-10-09 00:00:00",177.8,143
5753,38816,"Kevin Kilbane",1731,"1977-02-01 00:00:00",182.88,196
5756,36293,"Kevin Kratz",192643,"1987-01-21 00:00:00",172.72,159
5757,239559,"Kevin Kraus",201925,"1992-08-12 00:00:00",190.5,201
5758,30249,"Kevin Kuranyi",49012,"1982-03-02 00:00:00",190.5,194
5760,299886,"Kevin Lasagna",224933,"1992-08-10 00:00:00",185.42,176
5765,350472,"Kevin Mbabu",210625,"1995-04-19 00:00:00",182.88,172
5768,28109,"Kevin McDonald",175314,"1988-11-04 00:00:00",187.96,181
5770,39810,"Kevin McKenna",139527,"1980-01-21 00:00:00",190.5,187
5771,31963,"Kevin McNaughton",44991,"1982-08-28 00:00:00",177.8,146
5772,26151,"Kevin Mirallas",172175,"1987-10-05 00:00:00",182.88,154
5776,23933,"Kevin Nolan",51394,"1982-06-24 00:00:00",182.88,194
5779,114492,"Kevin Pezzoni",184474,"1989-03-22 00:00:00",193.04,201
5780,37552,"Kevin Phillips",2587,"1973-07-25 00:00:00",170.18,154
5786,289817,"Kevin Stewart",206538,"1993-09-07 00:00:00",182.88,168
5787,114558,"Kevin Strootman",189712,"1990-02-13 00:00:00",185.42,172
5790,159882,"Kevin Theophile-Catherine",190868,"1989-10-28 00:00:00",182.88,187
5792,680815,"Kevin Toner",225450,"1996-07-18 00:00:00",180.34,163
5793,145550,"Kevin Trapp",188943,"1990-07-08 00:00:00",187.96,194
5802,167589,"Kevin Vogt",192641,"1991-09-23 00:00:00",193.04,187
5803,212893,"Kevin Volland",200610,"1992-07-30 00:00:00",177.8,181
5804,264221,"Kevin Wimmer",209997,"1992-11-15 00:00:00",187.96,187
5805,27335,"Kevin-Prince Boateng",173909,"1987-03-06 00:00:00",185.42,190
5807,51949,"Keylor Navas",193041,"1986-12-15 00:00:00",185.42,172
5811,37401,"Khalid Boulahrouz",136764,"1981-12-28 00:00:00",182.88,176
5819,184629,"Khouma Babacar",197231,"1993-03-17 00:00:00",185.42,168
5820,34248,"Ki-Hyeon Seol",103133,"1979-01-08 00:00:00",187.96,181
5823,78513,"Kieran Gibbs",186115,"1989-09-26 00:00:00",177.8,154
5826,30352,"Kieran Richardson",138784,"1984-10-21 00:00:00",175.26,152
5829,191869,"Kieran Trippier",186345,"1990-09-19 00:00:00",177.8,157
5830,24064,"Kieren Westwood",172939,"1984-10-23 00:00:00",187.96,190
5831,30353,"Kieron Dyer",13349,"1978-12-29 00:00:00",172.72,141
5832,96627,"Kike Lopez",184223,"1988-01-12 00:00:00",170.18,143
5833,74770,"Kike Mateo",110691,"1979-12-30 00:00:00",175.26,168
5834,108809,"Kike Sola",185073,"1986-02-25 00:00:00",182.88,176
5835,167623,"Kiko",186684,"1988-08-21 00:00:00",187.96,174
5836,175311,"Kiko",189860,"1991-02-02 00:00:00",175.26,134
5840,39979,"Kim Kaellstroem",31831,"1982-08-24 00:00:00",185.42,183
5844,429265,"Kingsley Coman",213345,"1996-06-13 00:00:00",177.8,157
5847,20196,"Kisho Yano",194364,"1984-04-05 00:00:00",185.42,168
5849,36784,"Klaas Jan Huntelaar",148803,"1983-08-12 00:00:00",185.42,183
5852,206182,"Knowledge Musona",194171,"1990-06-21 00:00:00",175.26,150
5853,40068,"Knut Olav Rindaroey",158675,"1985-07-17 00:00:00",177.8,163
5855,170322,"Koen Casteels",192984,"1992-06-25 00:00:00",198.12,190
5863,96617,"Koikili Campo",154442,"1980-12-23 00:00:00",167.64,148
5864,184533,"Koke",193747,"1992-01-08 00:00:00",177.8,163
5867,30831,"Kolo Toure",119152,"1981-03-19 00:00:00",177.8,168
5871,11242,"Konstantin Engel",183559,"1988-07-27 00:00:00",177.8,174
5872,115670,"Konstantin Rausch",186274,"1990-03-15 00:00:00",182.88,176
5874,209430,"Konstantinos Fortounis",203980,"1992-10-16 00:00:00",182.88,154
5876,161683,"Konstantinos Manolas",192774,"1991-06-14 00:00:00",187.96,183
5877,36257,"Konstantinos Mitroglou",183483,"1988-03-12 00:00:00",187.96,187
5879,282182,"Konstantinos Stafylidis",202151,"1993-12-02 00:00:00",177.8,161
5888,95088,"Kreso Ljubicic",183327,"1988-09-26 00:00:00",177.8,159
5893,26805,"Kris Stadsgaard",151515,"1985-08-01 00:00:00",185.42,170
5905,73462,"Kristoffer Nordfeldt",192129,"1989-06-23 00:00:00",190.5,187
5911,26044,"Krisztian Vadocz",141286,"1985-05-30 00:00:00",187.96,185
5934,281207,"Kurt Zouma",204311,"1994-10-27 00:00:00",190.5,187
5936,111862,"Kwadwo Asamoah",186832,"1988-12-09 00:00:00",172.72,168
5940,165704,"Kyle Bartley",186158,"1991-05-22 00:00:00",193.04,207
5948,111800,"Kyle Naughton",186598,"1988-11-11 00:00:00",180.34,161
5949,159833,"Kyle Walker",188377,"1990-05-28 00:00:00",177.8,154
5951,101501,"Kyriakos Papadopoulos",184477,"1992-02-23 00:00:00",182.88,196
5959,93457,"Lamine Kone",184082,"1989-02-01 00:00:00",185.42,183
5961,30700,"Landon Donovan",7743,"1982-03-04 00:00:00",172.72,161
5967,37373,"Lars Bender",177457,"1989-04-27 00:00:00",185.42,176
5969,26256,"Lars Jacobsen",24717,"1979-09-20 00:00:00",180.34,172
5971,94916,"Lars Stindl",187072,"1988-08-26 00:00:00",180.34,172
5972,210822,"Lars Unnerstall",199833,"1990-07-20 00:00:00",198.12,220
5977,164210,"Lassad Nouioui",191061,"1986-03-08 00:00:00",187.96,172
5979,23988,"Lassana Diarra",163711,"1985-03-10 00:00:00",172.72,161
5983,177715,"Lasse Sobiech",194053,"1991-01-18 00:00:00",195.58,194
5985,467318,"Laszlo Kleinheisler",231493,"1994-04-08 00:00:00",172.72,154
5987,41196,"Laszlo Sepsi",172082,"1987-06-07 00:00:00",177.8,165
5988,111190,"Laure",188930,"1985-03-22 00:00:00",165.1,150
6001,46539,"Laurent Koscielny",165229,"1985-09-10 00:00:00",185.42,165
6005,46295,"Lautaro Acosta",188268,"1988-03-14 00:00:00",170.18,148
6008,280260,"Lazar Markovic",212125,"1994-03-02 00:00:00",175.26,146
6009,24789,"Lazaros Christodoulopoulos",178115,"1986-12-19 00:00:00",182.88,170
6013,183500,"Leandro Bacuna",198133,"1991-08-21 00:00:00",187.96,170
6014,22337,"Leandro Castan",172610,"1986-11-05 00:00:00",182.88,176
6016,38729,"Leandro Cufre",103938,"1978-05-09 00:00:00",175.26,168
6017,202210,"Leandro Damiao",198213,"1989-07-22 00:00:00",187.96,203
6018,237606,"Leandro Daniel Paredes",207439,"1994-06-29 00:00:00",180.34,165
6020,18388,"Leandro Gioda,28",172111,"1984-10-01 00:00:00",193.04,192
6021,41329,"Leandro Greco",144511,"1986-07-19 00:00:00",182.88,165
6026,39569,"Leandro Rinaudo",168353,"1983-05-09 00:00:00",185.42,172
6033,30354,"Ledley King",50752,"1980-10-12 00:00:00",187.96,190
6035,33049,"Lee Bowyer",2062,"1977-01-03 00:00:00",175.26,152
6037,40581,"Lee Camp",53736,"1984-08-22 00:00:00",182.88,163
6038,24005,"Lee Carsley",50610,"1974-02-28 00:00:00",177.8,168
6039,25150,"Lee Cattermole",169607,"1988-03-21 00:00:00",177.8,168
6046,37150,"Lee Martin",169112,"1987-02-09 00:00:00",180.34,176
6050,22045,"Lee Tomlin",172904,"1989-01-12 00:00:00",180.34,163
6056,24846,"Leighton Baines",163631,"1984-12-11 00:00:00",170.18,154
6057,193952,"Lennard Sowah",196921,"1992-08-23 00:00:00",187.96,181
6058,141814,"Lennart Hartmann",189039,"1991-04-03 00:00:00",172.72,150
6059,196489,"Lennart Thy",192561,"1992-02-25 00:00:00",182.88,172
6062,358127,"Leo Baptistao",205976,"1992-08-26 00:00:00",180.34,157
6070,27314,"Leon Andreasen",130687,"1983-04-23 00:00:00",187.96,179
6072,147726,"Leon Balogun",188182,"1988-06-28 00:00:00",190.5,194
6073,23115,"Leon Barnett",163766,"1985-11-30 00:00:00",185.42,159
6075,35454,"Leon Best",156167,"1986-09-19 00:00:00",185.42,201
6076,23882,"Leon Britton",140415,"1982-09-16 00:00:00",167.64,143
6078,34214,"Leon Cort",19463,"1979-09-11 00:00:00",190.5,183
6080,343748,"Leon Goretzka",209658,"1995-02-06 00:00:00",187.96,174
6081,637199,"Leon Guwara",232643,"1996-06-28 00:00:00",185.42,183
6082,35125,"Leon Jessen",155537,"1986-06-11 00:00:00",182.88,170
6083,24006,"Leon Osman",158804,"1981-05-17 00:00:00",172.72,141
6086,139822,"Leonard Kweuke",190582,"1987-07-12 00:00:00",187.96,207
6089,260470,"Leonardo Bittencourt",203106,"1993-12-19 00:00:00",170.18,139
6090,181997,"Leonardo Blanchard",203745,"1988-05-06 00:00:00",187.96,176
6091,24235,"Leonardo Bonucci",184344,"1987-05-01 00:00:00",190.5,190
6092,620523,"Leonardo Fontanesi",228186,"1996-02-20 00:00:00",187.96,181
6093,30664,"Leonardo Franco",146695,"1977-05-20 00:00:00",187.96,174
6094,42396,"Leonardo Martin Miglionico",168397,"1980-01-31 00:00:00",185.42,187
6095,231176,"Leonardo Pavoletti",205850,"1988-11-26 00:00:00",187.96,187
6096,30534,"Leonardo Ponzio",139064,"1982-01-29 00:00:00",175.26,157
6098,182138,"Leonel Galeano",212208,"1991-08-02 00:00:00",182.88,185
6102,109638,"Leroy Fer",186351,"1990-01-05 00:00:00",187.96,174
6105,23286,"Leroy Lita",162476,"1984-12-28 00:00:00",175.26,179
6106,530859,"Leroy Sane",222492,"1996-01-11 00:00:00",182.88,165
6109,98997,"Levan Kenia",185400,"1990-10-18 00:00:00",172.72,152
6110,27307,"Levan Kobiashvili",7849,"1977-07-10 00:00:00",182.88,174
6111,104434,"Levan Mchedlidze",186272,"1990-03-24 00:00:00",190.5,192
6112,359202,"Levent Aycicek",209988,"1994-02-14 00:00:00",170.18,148
6117,469764,"Levin Mete Oztunali",213134,"1996-03-15 00:00:00",182.88,176
6118,292454,"Levy Madinda",211103,"1992-06-22 00:00:00",175.26,163
6121,37779,"Lewis Grabban",172960,"1988-01-12 00:00:00",182.88,172
6123,128827,"Lewis Holtby",188154,"1990-09-18 00:00:00",175.26,159
6134,113908,"Liam Bridcutt",169710,"1989-05-08 00:00:00",170.18,168
6137,150591,"Liam Cooper",189456,"1991-08-30 00:00:00",187.96,168
6144,24435,"Liam Lawrence",19724,"1981-12-14 00:00:00",180.34,159
6146,38812,"Liam Miller",104296,"1981-02-13 00:00:00",172.72,161
6147,210804,"Liam Moore",200758,"1993-01-31 00:00:00",185.42,190
6149,23787,"Liam Ridgewell",162315,"1984-07-21 00:00:00",187.96,174
6150,24105,"Liam Rosenior",152723,"1984-07-09 00:00:00",177.8,170
6152,241997,"Liassine Cadamuro",200538,"1988-03-05 00:00:00",187.96,179
6154,150401,"Libor Kozak",188871,"1989-05-30 00:00:00",193.04,181
6155,96838,"Lica",184031,"1988-09-08 00:00:00",180.34,154
6161,39299,"Lino Marzoratti",172695,"1986-10-12 00:00:00",180.34,165
6162,71903,"Linus Hallenius",187334,"1989-04-01 00:00:00",185.42,165
6172,30981,"Lionel Messi",158023,"1987-06-24 00:00:00",170.18,159
6174,38922,"Lionel Scaloni",8842,"1978-05-16 00:00:00",182.88,176
6180,182456,"Lisandro Lopez",215051,"1989-09-01 00:00:00",187.96,176
6185,40675,"Lluis Sastre",170915,"1986-03-26 00:00:00",175.26,157
6186,38793,"Logan Bailly",122649,"1985-12-27 00:00:00",187.96,198
6193,39987,"Loic Remy",179527,"1987-01-02 00:00:00",185.42,176
6195,166702,"Lolo Reyes,23",214717,"1991-06-13 00:00:00",175.26,170
6196,38151,"Lolo",155852,"1984-08-22 00:00:00",182.88,159
6199,150480,"Lora",185135,"1987-03-25 00:00:00",167.64,148
6200,112476,"Lorenzo Ariaudo",189436,"1989-06-11 00:00:00",185.42,154
6203,192079,"Lorenzo Crisetig",197926,"1993-01-20 00:00:00",182.88,176
6204,42715,"Lorenzo Davids",179901,"1986-09-04 00:00:00",180.34,170
6205,25587,"Lorenzo De Silvestri",170320,"1988-05-23 00:00:00",185.42,185
6206,22355,"Lorenzo Del Prete",189893,"1986-01-12 00:00:00",180.34,179
6208,193441,"Lorenzo Insigne",198219,"1991-06-04 00:00:00",162.56,130
6209,230825,"Lorenzo Lollo",209407,"1990-12-08 00:00:00",180.34,165
6211,104778,"Lorenzo Pasciuti",216076,"1989-09-24 00:00:00",172.72,150
6212,540307,"Lorenzo Pellegrini",228251,"1996-06-19 00:00:00",185.42,181
6214,24454,"Lorenzo Squizzi",158455,"1974-06-20 00:00:00",190.5,196
6215,39274,"Lorenzo Stovini",3216,"1976-11-24 00:00:00",185.42,176
6216,212643,"Lorenzo Tonelli",201049,"1990-01-17 00:00:00",182.88,172
6217,26171,"Lorik Cana",134956,"1983-07-27 00:00:00",185.42,170
6220,287894,"Loris Karius",203775,"1993-06-22 00:00:00",190.5,192
6228,30735,"Louis Saha",3912,"1978-08-08 00:00:00",185.42,152
6229,42312,"Loukas Vyntra",159370,"1981-02-05 00:00:00",182.88,168
6233,189237,"Luc Castaignos",198175,"1992-09-27 00:00:00",187.96,172
6234,41948,"Luca Anania",140468,"1980-06-21 00:00:00",185.42,176
6235,293205,"Luca Antei",205529,"1992-04-19 00:00:00",187.96,170
6236,46374,"Luca Antonelli",173204,"1987-02-11 00:00:00",182.88,174
6237,39549,"Luca Antonini",137427,"1982-02-04 00:00:00",180.34,174
6238,39200,"Luca Ariatti",155222,"1978-12-27 00:00:00",182.88,161
6239,3377,"Luca Belingheri",102084,"1983-04-06 00:00:00",182.88,154
6240,415308,"Luca Bittante",216139,"1993-08-14 00:00:00",182.88,143
6241,27666,"Luca Bucci",12514,"1969-03-13 00:00:00",180.34,174
6242,154245,"Luca Caldirola",199776,"1991-02-01 00:00:00",187.96,174
6243,27697,"Luca Castellazzi",7584,"1975-07-19 00:00:00",193.04,196
6244,129763,"Luca Ceccarelli",172494,"1983-03-24 00:00:00",182.88,154
6245,190562,"Luca Ceppitelli",205553,"1989-11-08 00:00:00",185.42,183
6246,603464,"Luca Checchin",231434,"1997-05-03 00:00:00",182.88,172
6247,27671,"Luca Cigarini",173146,"1986-06-20 00:00:00",175.26,159
6248,114475,"Luca Di Matteo",186845,"1988-02-25 00:00:00",177.8,154
6250,362119,"Luca Garritano",212446,"1994-02-11 00:00:00",172.72,148
6251,282059,"Luca Lezzerini",219584,"1995-03-24 00:00:00",195.58,190
6252,182606,"Luca Marrone",194753,"1990-03-28 00:00:00",185.42,165
6253,189557,"Luca Martinelli",205406,"1988-12-20 00:00:00",185.42,163
6254,415501,"Luca Paganini",224315,"1993-06-08 00:00:00",177.8,154
6256,42651,"Luca Rigoni",138918,"1984-12-07 00:00:00",185.42,168
6257,300683,"Luca Rizzo",219758,"1992-04-24 00:00:00",187.96,176
6258,74009,"Luca Rossettini",185163,"1985-05-09 00:00:00",187.96,181
6259,111794,"Luca Siligardi",188949,"1988-01-26 00:00:00",180.34,159
6260,39525,"Luca Tognozzi",178477,"1977-10-03 00:00:00",182.88,163
6261,30709,"Luca Toni",23015,"1977-05-26 00:00:00",193.04,194
6262,526241,"Luca Valzania",222355,"1996-03-05 00:00:00",182.88,159
6264,39360,"Luca Vigiani,22",138977,"1976-08-25 00:00:00",177.8,157
6266,536440,"Luca-Milan Zander",222773,"1995-08-09 00:00:00",182.88,161
6268,173427,"Lucas Alfonso Orban",191488,"1989-02-03 00:00:00",182.88,172
6272,18576,"Lucas Barrios",183177,"1984-11-13 00:00:00",187.96,185
6273,38393,"Lucas Biglia",158963,"1986-01-30 00:00:00",177.8,139
6277,210111,"Lucas Digne",200458,"1993-07-20 00:00:00",177.8,163
6278,452269,"Lucas Evangelista",215559,"1995-05-06 00:00:00",180.34,174
6279,504606,"Lucas Hernandez",220814,"1996-02-14 00:00:00",180.34,165
6280,66757,"Lucas Hradecky",190941,"1989-11-24 00:00:00",190.5,176
6282,95327,"Lucas Leiva",176266,"1987-01-09 00:00:00",177.8,161
6283,37468,"Lucas Matias Licht",153066,"1981-04-06 00:00:00",175.26,159
6286,166509,"Lucas Nahuel Castro",205633,"1989-04-09 00:00:00",180.34,176
6287,30687,"Lucas Neill",51256,"1978-03-09 00:00:00",185.42,168
6288,194660,"Lucas Perez",199354,"1988-09-10 00:00:00",180.34,172
6289,267380,"Lucas Piazon",203038,"1994-01-20 00:00:00",182.88,165
6290,113769,"Lucas Pratto",184252,"1988-06-04 00:00:00",187.96,181
6291,346004,"Lucas Silva",209749,"1993-02-16 00:00:00",182.88,176
6292,428063,"Lucas Souza",213097,"1990-06-04 00:00:00",185.42,176
6295,359193,"Lucas Vazquez",208618,"1991-07-01 00:00:00",172.72,152
6296,114672,"Lucas Wilchez",210363,"1983-12-31 00:00:00",172.72,143
6303,143710,"Luciano Becchio",161836,"1983-12-28 00:00:00",187.96,187
6304,294003,"Luciano Dario Vietto",207441,"1993-12-05 00:00:00",172.72,154
6308,39729,"Luciano Zauri",10584,"1978-01-20 00:00:00",177.8,165
6312,39774,"Lucio",107715,"1978-05-08 00:00:00",187.96,190
6318,33867,"Ludovic Delporte",111712,"1980-02-06 00:00:00",177.8,163
6322,41559,"Ludovic Magnin",45517,"1979-04-20 00:00:00",185.42,176
6323,26195,"Ludovic Obraniak",138066,"1984-11-10 00:00:00",175.26,159
6324,37651,"Ludovic Sylvestre",178076,"1984-02-05 00:00:00",182.88,168
6329,37537,"Luigi Giorgi",184339,"1987-04-19 00:00:00",185.42,165
6330,39390,"Luigi Lavecchia",137196,"1981-08-25 00:00:00",177.8,165
6332,27700,"Luigi Sala",953,"1974-02-21 00:00:00",182.88,168
6333,163255,"Luigi Sepe",191011,"1991-05-08 00:00:00",190.5,198
6335,41350,"Luigi Vitale",178470,"1987-10-05 00:00:00",177.8,157
6336,190522,"Luis Advincula",204539,"1990-03-02 00:00:00",177.8,170
6339,198566,"Luis Alberto",198706,"1992-09-28 00:00:00",182.88,159
6342,30734,"Luis Boa Morte",2823,"1977-08-04 00:00:00",180.34,161
6346,34106,"Luis Fabiano",136194,"1980-11-08 00:00:00",185.42,187
6347,183365,"Luis Farina",203863,"1991-04-20 00:00:00",177.8,159
6349,30696,"Luis Figo",5589,"1972-11-04 00:00:00",180.34,165
6352,24852,"Luis Garcia",16,"1981-02-06 00:00:00",177.8,152
6353,30832,"Luis Garcia",110856,"1978-06-24 00:00:00",177.8,163
6355,384374,"Luis Hernandez",205590,"1989-08-14 00:00:00",182.88,163
6356,39306,"Luis Jimenez",137242,"1984-06-17 00:00:00",182.88,165
6360,293074,"Luis Martins",205669,"1992-06-10 00:00:00",177.8,148
6361,97334,"Luis Moran",184442,"1987-07-26 00:00:00",172.72,148
6362,196484,"Luis Muriel",199110,"1991-04-18 00:00:00",177.8,174
6364,185925,"Luis Pedro Cavanda",200434,"1991-01-02 00:00:00",180.34,168
6368,33636,"Luis Perea",155813,"1979-01-30 00:00:00",180.34,168
6369,33022,"Luis Prieto",113381,"1979-02-19 00:00:00",180.34,165
6373,40636,"Luis Suarez",176580,"1987-01-24 00:00:00",182.88,187
6375,115519,"Luisinho",180359,"1985-05-05 00:00:00",175.26,137
6377,47041,"Luiz Adriano",180826,"1987-04-12 00:00:00",182.88,157
6380,147729,"Luiz Gustavo",185221,"1987-07-23 00:00:00",187.96,176
6381,356378,"Luka Djordjevic",210703,"1994-07-09 00:00:00",182.88,163
6382,237602,"Luka Krajnc",205556,"1994-09-19 00:00:00",187.96,190
6385,31097,"Luka Modric",177003,"1985-09-09 00:00:00",175.26,143
6389,620578,"Lukas Froede",227932,"1995-01-23 00:00:00",193.04,187
6391,176831,"Lukas Hinterseer",200433,"1991-03-28 00:00:00",193.04,190
6392,22832,"Lukas Jarolim",135893,"1976-07-29 00:00:00",175.26,157
6393,27568,"Lukas Jutkiewicz",176841,"1989-03-28 00:00:00",185.42,161
6394,37335,"Lukas Kruse",121988,"1983-07-09 00:00:00",185.42,185
6396,32118,"Lukas Podolski",150516,"1985-06-04 00:00:00",182.88,183
6397,355347,"Lukas Raeder",210019,"1993-12-30 00:00:00",193.04,192
6398,182892,"Lukas Rupp",200469,"1991-01-08 00:00:00",177.8,161
6400,184645,"Lukas Schmitz",195258,"1988-10-13 00:00:00",182.88,172
6401,30253,"Lukas Sinkiewicz",156838,"1985-10-09 00:00:00",193.04,201
6407,30973,"Lukasz Fabianski",164835,"1985-04-18 00:00:00",190.5,183
6415,13518,"Lukasz Piszczek",173771,"1985-06-03 00:00:00",182.88,174
6417,178732,"Lukasz Skorupski",189908,"1991-05-05 00:00:00",187.96,185
6422,69259,"Lukasz Zaluska",105533,"1982-06-16 00:00:00",187.96,190
6425,191132,"Luke Garbutt",192319,"1993-05-21 00:00:00",177.8,161
6427,23788,"Luke Moore",162313,"1986-02-13 00:00:00",180.34,165
6428,362694,"Luke Shaw",205988,"1995-07-12 00:00:00",185.42,165
6429,22959,"Luke Varney",163351,"1982-09-28 00:00:00",180.34,154
6432,30357,"Luke Young",51850,"1979-07-19 00:00:00",182.88,172
6435,213714,"Luso",171774,"1984-12-04 00:00:00",182.88,165
6436,150201,"Luuk de Jong",189805,"1990-08-27 00:00:00",187.96,190
6442,30841,"Maarten Stekelenburg",2147,"1982-09-22 00:00:00",198.12,203
6466,158962,"Magaye Gueye",193949,"1990-07-06 00:00:00",177.8,161
6469,185389,"Magnus Wolff Eikrem",153048,"1990-08-08 00:00:00",182.88,152
6470,37259,"Mahamadou Diarra",52058,"1981-05-18 00:00:00",182.88,181
6474,37254,"Mahamadou Samassa",177485,"1986-05-01 00:00:00",187.96,185
6478,37048,"Mahir Saglik",122040,"1983-01-18 00:00:00",177.8,181
6479,469701,"Mahmoud Dahoud",218339,"1996-01-01 00:00:00",177.8,148
6482,34305,"Maicon",135455,"1981-07-26 00:00:00",182.88,170
6483,31614,"Maicosuel",167683,"1986-06-16 00:00:00",177.8,154
6484,36076,"Maik Franz",49684,"1981-08-05 00:00:00",190.5,192
6485,23813,"Maik Taylor",51651,"1971-09-04 00:00:00",193.04,198
6491,30530,"Makoto Hasebe",181098,"1984-01-18 00:00:00",180.34,159
6495,27331,"Malik Fathi",134809,"1983-10-29 00:00:00",185.42,190
6499,94328,"Mamadou Bah",183362,"1988-04-25 00:00:00",182.88,165
6502,292771,"Mamadou Kone",204992,"1991-12-25 00:00:00",177.8,161
6505,94043,"Mamadou Sakho",183285,"1990-02-13 00:00:00",187.96,183
6507,629579,"Mamadou Sylla",224967,"1994-03-20 00:00:00",182.88,176
6509,23314,"Mamady Sidibe",53775,"1979-12-18 00:00:00",193.04,170
6511,72735,"Mame Biram Diouf",187084,"1987-12-16 00:00:00",185.42,174
6515,39349,"Mancini",1235,"1980-08-01 00:00:00",182.88,172
6516,37622,"Mane",170456,"1981-12-21 00:00:00",175.26,150
6517,38492,"Maniche",20212,"1977-11-11 00:00:00",172.72,157
6518,37984,"Mannaseh Ishiaku",108836,"1983-01-09 00:00:00",182.88,181
6521,172899,"Manolo Gabbiadini",198683,"1991-11-26 00:00:00",185.42,179
6522,37488,"Manolo Gaspar,28",110291,"1981-02-03 00:00:00",172.72,157
6523,114762,"Manolo Reina",173178,"1985-04-01 00:00:00",185.42,176
6524,37474,"Manu del Moral",146953,"1984-02-25 00:00:00",185.42,170
6525,96651,"Manu Fernandez",172594,"1986-05-09 00:00:00",182.88,170
6526,101983,"Manu Herrera",28,"1981-09-29 00:00:00",182.88,165
6527,280920,"Manu Lanzarote",159583,"1984-01-20 00:00:00",177.8,152
6528,213490,"Manu Molina",201295,"1991-11-20 00:00:00",177.8,159
6529,163236,"Manu Torres",192324,"1989-08-14 00:00:00",185.42,168
6531,111975,"Manucho",186430,"1983-03-07 00:00:00",187.96,183
6533,23686,"Manuel Almunia",113343,"1977-05-19 00:00:00",193.04,205
6534,97319,"Manuel Arana",178599,"1984-12-03 00:00:00",175.26,161
6536,25581,"Manuel Belleri",51114,"1977-08-29 00:00:00",175.26,161
6538,102614,"Manuel Castro Pavon",178412,"1984-02-27 00:00:00",187.96,165
6539,41754,"Manuel Coppola",159274,"1982-05-11 00:00:00",172.72,176
6541,39658,"Manuel da Costa",177533,"1986-05-06 00:00:00",193.04,185
6542,38701,"Manuel Fernandes",157960,"1986-02-05 00:00:00",175.26,152
6543,27492,"Manuel Friedrich",51021,"1979-09-13 00:00:00",187.96,192
6544,192574,"Manuel Giandonato",198068,"1991-10-10 00:00:00",187.96,170
6545,178800,"Manuel Gulde",190666,"1991-02-12 00:00:00",182.88,170
6546,49866,"Manuel Iturra",176903,"1984-06-23 00:00:00",175.26,161
6548,210276,"Manuel Lanzini",188988,"1993-02-15 00:00:00",170.18,146
6549,37970,"Manuel Lara Martinez,26",145159,"1980-06-15 00:00:00",182.88,181
6550,150735,"Manuel Lillo Castellano",189553,"1989-03-27 00:00:00",175.26,168
6551,213912,"Manuel Lucena",170346,"1982-11-17 00:00:00",185.42,185
6552,27299,"Manuel Neuer",167495,"1986-03-27 00:00:00",193.04,203
6553,295200,"Manuel Onwu",198063,"1988-01-11 00:00:00",185.42,165
6554,33756,"Manuel Pablo",8963,"1976-01-25 00:00:00",175.26,176
6555,103882,"Manuel Pamic",186499,"1986-08-20 00:00:00",175.26,161
6557,24536,"Manuel Pasqual",154634,"1982-03-13 00:00:00",177.8,157
6558,282723,"Manuel Pucciarelli",205735,"1991-06-17 00:00:00",175.26,139
